Quota,temp_2,vento_10,vento_50,vento_75,vento_100,vento_125,vento_150,dens_50,dens_75,dens_100,dens_125,dens_150,prod_50,prod_75,prod_100,prod_125,prod_150,weib_50,weib_75,weib_100,weib_125,weib_150,onshore,Dist_cp,lat,long,id_cella,Shape_Area,dist_AT_km,dist_AAT_km,dist_linea_km
232.0,13.0609524727,2.00787000113,2.90863573006,3.00353143389,3.0023342901,2.98157715514,2.96159571184,40.6085569362,55.827885512,67.9278854963,74.9468284581,84.9914989146,489.913713728,507.84985519,918.056653251,0.0,0.0,1.31474995613,1.20547997952,1.1492099762,0.0,0.0,1.0,4.307,46.206,13.22,735660,2023179.08823,1.6733207524157183,5.775090399085682,0.6753946402321458
311.0,12.9675472259,2.07675000364,3.06246999092,3.16661713971,3.14733856816,3.10127713838,3.06557142262,46.9689710955,62.9254141462,73.4000572736,78.2801139718,86.6857673631,595.152282715,606.461000977,1042.35410251,0.0,0.0,1.28796005249,1.1912599802,1.14787995815,0.0,0.0,1.0,3.492,46.206,13.238,735661,2023179.08822,2.244321910235667,7.123877632789353,0.23957958546815095
245.0,13.0178525924,2.07798570643,3.1309457267,3.21583141981,3.17710999568,3.11533143065,3.07127857777,47.2882855207,61.3334146519,69.6493571498,73.1117146955,79.202649012,625.632568359,614.949287319,1124.33212248,0.0,0.0,1.28708004951,1.19123995304,1.15116000175,0.0,0.0,1.0,3.144,46.205,13.256,735662,2023178.94599,2.9757029657026695,8.466065153852721,0.13651099816385062
262.0,12.9295061111,2.08704570604,3.22576571608,3.30666000854,3.24580429496,3.16946428617,3.11688858184,49.3273855225,63.2816572178,70.8881998343,74.1566002703,80.806204697,675.647713797,666.561427665,1180.38202009,0.0,0.0,1.30581998825,1.20072996616,1.15269994736,0.0,0.0,1.0,3.409,46.204,13.275,735663,2023179.08822,3.4831311738695727,9.406166832874677,0.27580616610235037
290.0,12.7362478256,2.1569214219,3.43588715325,3.50665572685,3.41208429686,3.31132998356,3.24185571802,59.1054710467,75.2722281442,83.0303711757,85.4703997995,92.512604033,820.808288574,803.978569336,1315.60428661,0.0,0.0,1.311439991,1.19830000401,1.14260995388,0.0,0.0,1.0,4.171,46.204,13.293,735664,2023179.08822,4.289316051962878,9.504177149365825,0.25879040909615914
307.0,12.1939538002,2.35112429564,3.76046142709,3.81648714238,3.70169998372,3.57822142965,3.49426144141,79.6630001744,98.1109132394,105.441913902,106.693513623,118.702358568,1096.6800014,1056.85227734,1497.76857233,0.0,0.0,1.29166996479,1.18911004066,1.13959002495,0.0,0.0,1.0,5.218,46.203,13.311,735665,2023178.94599,5.275317445483745,9.582157409310497,0.9100401809550939
634.0,11.4953077316,2.77403427269,4.20003140043,4.23650139899,4.11975428417,3.98641713954,3.88913284692,102.607313239,122.047998919,130.697143188,132.724286778,147.017673146,1395.17285156,1304.74142369,1712.42387705,0.0,0.0,1.35404002666,1.25366997719,1.19983994961,0.0,0.0,1.0,6.411,46.202,13.33,735666,2023179.08823,6.432314543443101,9.884355577919392,0.6940208646660153
841.0,10.6955469132,3.44741999592,4.53365284993,4.58467003257,4.51453716459,4.40082714988,4.31315141174,118.771142857,138.567999459,150.991286394,156.06857251,172.540121866,1580.86429269,1473.27856306,1862.16612295,0.0,0.0,1.48828005791,1.39355003834,1.32793998718,0.0,0.0,1.0,7.683,46.201,13.348,735667,2023178.94599,7.62279892556449,10.350857021646013,0.42319870413937394
783.0,9.98126583097,3.4154085721,4.54334289097,4.67521430187,4.70124857496,4.65286714848,4.60745713773,110.949570557,134.536999093,153.884286412,165.067856271,185.04059242,1456.27143206,1399.59999721,1868.28346999,0.0,0.0,1.63113999367,1.53714001179,1.45650994778,0.0,0.0,1.0,8.999,46.201,13.367,735668,2023179.08822,8.981799215097915,11.08366304165182,1.6272331701859484
778.0,9.59045724869,2.42067856062,4.23932572085,4.49984425544,4.64286717213,4.68021711356,4.68498288563,90.3486281529,118.204856968,142.952142543,159.915713606,183.837836929,1155.08000837,1177.79142369,1702.97591926,0.0,0.0,1.70250999928,1.60231995583,1.51962995529,0.0,0.0,1.0,10.344,46.2,13.385,735669,2023179.08822,10.26173361386152,11.76962958345519,1.2350363992350775
811.0,9.5896900177,2.16408285323,4.00303429151,4.32572568318,4.53730141844,4.62777859249,4.66605574084,84.2091425956,112.521943502,139.288857962,159.119000698,184.905979074,1018.73571777,1064.18371429,1567.4255104,0.0,0.0,1.62848997116,1.5600399971,1.50093996525,0.0,0.0,1.0,11.707,46.199,13.403,735670,2023178.94599,11.157757126228615,12.572576940846544,0.38713703387869264
826.0,9.59778242111,2.39503287093,4.00243002644,4.28160287691,4.49193142975,4.58584427468,4.62811284167,86.6925721959,114.426999337,142.746143938,163.67900007,189.034961451,1041.40000698,1070.15713449,1591.5322441,0.0,0.0,1.55394005775,1.49379003048,1.44625997543,0.0,0.0,1.0,12.278,46.199,13.422,735671,2023179.08822,11.718521727221107,13.603723770554971,0.3136075262663837
666.0,9.92170839309,2.63135714837,4.18472997811,4.4511999932,4.65068712507,4.72807574127,4.75602570814,95.0289717861,126.751999372,159.177715367,181.937857875,204.748549596,1161.15713937,1179.87714565,1673.70734794,0.0,0.0,1.56910002232,1.49910998344,1.43970000744,0.0,0.0,1.0,12.481,46.198,13.44,735672,2023179.08823,12.22479711419865,14.578528071544891,0.12774185052421913
412.0,10.3700006485,2.3685414204,4.20057141462,4.54555999405,4.75960569299,4.83469142356,4.85199143337,94.2037424386,134.675143834,173.128427839,199.195286534,221.990120311,1196.96142578,1278.79142787,1759.7855113,0.0,0.0,1.56879997253,1.47667002678,1.40733003616,0.0,0.0,1.0,12.839,46.197,13.459,735673,2023178.94599,12.699333304476031,15.679316569379845,0.6228391273011901
602.0,10.8932574272,2.14575141747,4.02255857398,4.44083284321,4.65602143064,4.72904002226,4.73842142221,89.2846295829,134.636714896,174.476714826,201.398285191,228.047813671,1149.12142508,1304.09714774,1856.76428601,0.0,0.0,1.44802999496,1.35521996021,1.29179000854,0.0,0.0,1.0,13.34,46.196,13.477,735674,2023179.08822,13.17477466828938,16.770943531942788,0.5409778360111982
656.0,10.6735933304,2.58047712954,4.22278996839,4.53959141305,4.69750996946,4.73221000495,4.7174842921,126.373571899,172.90228411,211.390141706,233.896428502,256.962901716,1446.88284738,1534.23998605,2025.82571449,0.0,0.0,1.33694005013,1.24953997135,1.19410002232,0.0,0.0,1.0,13.968,46.196,13.495,735675,2023179.08822,13.868420020545113,17.95919388298881,0.33852838892240544
975.0,9.98850374221,4.28061858721,4.83636002322,4.91089572076,4.94322717082,4.92294425552,4.89528574169,209.168285645,237.44042906,259.925569929,271.035143869,284.07042734,1985.92428153,1862.21428013,2328.45428591,0.0,0.0,1.22095000744,1.17057001591,1.14274001122,0.0,0.0,1.0,14.708,46.195,13.514,735676,2023178.94599,14.61903597726357,19.190838470191437,1.0173829949312867
968.0,9.39005117417,4.74508282778,5.09175715975,5.14382711445,5.17697282752,5.17448426937,5.16556288365,220.389427734,241.398143799,259.647715576,269.653569789,279.461595269,2099.78285435,1944.46714565,2470.14877431,0.0,0.0,1.27462995052,1.24275004864,1.22686994076,0.0,0.0,1.0,15.542,46.194,13.532,735677,2023179.08823,15.421200351560397,20.38399976094422,0.1371192608327137
1020.0,9.18957023621,4.30096717063,5.04036713178,5.16964286355,5.24774710935,5.2624757074,5.26297858994,170.960000349,196.961571533,217.184712577,227.313713797,237.53918037,1965.53142439,1866.4299986,2336.47347178,0.0,0.0,1.49678003788,1.44874000549,1.42050004005,0.0,0.0,1.0,16.458,46.194,13.55,735678,2023179.08822,16.380413165525518,21.645361468768396,0.4177831811441503
862.0,9.85436897278,4.01986142439,4.89864716215,5.04170428321,5.13879997883,5.14219427632,5.12546429182,159.000286761,184.246999337,205.11228636,213.314285209,217.377144606,1841.88143485,1789.29857561,2182.4477547,0.0,0.0,1.64546000957,1.56447994709,1.50173997879,0.0,0.0,1.0,21.864,46.19,13.642,735683,2023179.08823,21.77230474869844,28.14183428346331,0.9018811604363328
1752.0,7.81981592179,2.24925569737,2.85612144424,3.0751300119,3.25401287346,3.36811572689,3.43392287173,32.9762427342,43.5837142221,54.636771153,62.7005714844,70.6866713541,410.675144741,432.455142508,774.432591299,0.0,0.0,1.37830996513,1.35263001919,1.34577000141,0.0,0.0,1.0,3.966,46.248,12.337,736461,2023178.94599,26.636900097364304,37.42774959485327,2.5121780412225814
903.0,7.26725773811,2.15330287109,2.78361713729,2.98316856046,3.16763001001,3.29823855476,3.38243571394,29.6252999686,39.3092573373,49.7806004011,57.8688566267,66.7811711339,357.247288295,383.790859654,730.471856585,0.0,0.0,1.40877997875,1.36886000633,1.35623002052,0.0,0.0,1.0,5.314,46.248,12.355,736462,2023178.80375,25.47578790145353,37.09158331435305,1.6997863724459457
1392.0,7.05744080544,1.98032285748,2.82859144168,3.02928143604,3.19820143402,3.32235855929,3.40815000889,28.2489429958,38.1589716335,48.1661998204,56.0894290684,65.1603623326,336.860713414,372.292424805,754.407163863,0.0,0.0,1.46987998486,1.40128004551,1.36963999271,0.0,0.0,1.0,6.693,46.247,12.374,736463,2023178.94599,24.16521095096947,36.68089797364273,1.621505736688567
1118.0,6.69993000031,2.04680713472,2.89903572922,3.09030142432,3.24901712953,3.36579427811,3.45193286086,28.2150427543,37.6183285095,47.1624569737,54.9158432094,63.9877618463,315.795144217,357.208717704,748.242122997,0.0,0.0,1.5443199873,1.46777999401,1.42593002319,0.0,0.0,1.0,8.088,46.247,12.392,736464,2023178.94599,22.999430820327515,36.44638981343392,2.328754915278248
1074.0,6.75371842384,2.21565858604,2.94878143113,3.11386141735,3.25173284455,3.35286857438,3.43015287063,29.394128527,38.2677713702,47.2968143729,54.5255140747,62.8214755782,339.984854562,368.542288295,734.9407955,0.0,0.0,1.50504004955,1.43910002708,1.41004002094,0.0,0.0,1.0,9.49,46.246,12.411,736465,2023178.80375,21.732030181407456,36.11282010124993,3.577175954477112
1272.0,7.38065247535,1.90935856563,2.52455143678,2.66440571706,2.77725572336,2.8625028469,2.92773714339,21.8689001116,28.9037285645,35.9536287493,41.6738142761,48.2941759377,253.066000802,277.350144357,577.286735262,0.0,0.0,1.37433004379,1.30955994129,1.28515005112,0.0,0.0,1.0,10.85,46.246,12.429,736466,2023178.94599,20.62036553529572,35.90964771068706,2.7909396352773976
949.0,8.46068601609,1.79242571895,2.20418286387,2.32024999576,2.41393001369,2.4732028698,2.5140042746,18.1297857509,23.790914338,29.2772430228,33.4093858608,37.5789145318,214.75742885,230.645142055,452.286143111,0.0,0.0,1.25875997543,1.20314002037,1.1847499609,0.0,0.0,1.0,12.072,46.245,12.448,736467,2023178.94599,19.34846049106145,35.63665277623819,1.454776495938118
698.0,9.01241331101,1.66870999884,2.16195427732,2.25747572804,2.34301428044,2.41017715899,2.45016428605,18.1207570234,22.6387000462,26.7137713361,29.4822857378,32.8800472707,226.840999058,233.341859235,404.919142962,0.0,0.0,1.18604004383,1.14234995842,1.14858996868,0.0,0.0,1.0,10.819,46.244,12.466,736468,2023178.80375,17.987037327153345,34.80685279126455,0.4978885686464414
564.0,9.40664892197,1.37914715028,2.13214714169,2.25783573014,2.37240999474,2.44966714258,2.48453001397,15.8021999542,20.0465143271,23.5969572205,25.8768140206,28.7077531665,187.978001186,205.602715995,349.498653176,0.0,0.0,1.23822999001,1.21535003185,1.2507699728,0.0,0.0,1.0,9.613,46.244,12.484,736469,2023178.94599,16.614061576760367,33.54433458261075,0.16064464618555263
1294.0,9.00095634461,1.7580985818,2.37315857659,2.45964856856,2.53063144106,2.56212572294,2.57266713506,17.2080858237,21.2887140703,24.880228581,27.1674855512,30.3699570878,192.018855504,207.059144671,342.873163001,0.0,0.0,1.4709700346,1.41199994087,1.39307999611,0.0,0.0,1.0,8.474,46.243,12.503,736470,2023178.94599,15.18544590968095,32.17416311746699,1.3025805683022327
1492.0,8.28143100738,2.28480857837,2.61004571543,2.65329000101,2.69513427472,2.70775858347,2.71541572365,23.8154569929,28.1989429635,32.6790283526,35.9589716474,40.4742490168,259.185712542,257.729573068,432.093061015,0.0,0.0,1.43061995506,1.37797999382,1.34661996365,0.0,0.0,1.0,7.434,46.243,12.521,736471,2023178.80375,13.820030354281396,30.93192678958399,2.595817216691907
1627.0,7.36340074539,2.48564429277,2.80158714645,2.85664000977,2.92492286544,2.96426143303,3.00045713559,31.3951286595,37.882142885,45.0659004168,50.6780144078,57.4112778587,344.667567662,341.166140765,607.473142548,0.0,0.0,1.40102005005,1.34864997864,1.32128000259,0.0,0.0,1.0,6.54,46.242,12.54,736472,2023178.94599,12.406838075605428,29.582159341011124,2.9248927688970006
1609.0,6.59185819626,2.77081713832,3.41632570462,3.51682855971,3.62193714193,3.68638713354,3.73650000291,55.1997859044,66.3715859026,77.8732287999,85.9881427612,91.4467252638,589.263567243,565.728852818,967.473734435,0.0,0.0,1.50080001354,1.44923996925,1.4187400341,0.0,0.0,1.0,5.858,46.242,12.558,736473,2023178.94599,11.05563402981219,28.365708437005733,3.4481110310247995
1707.0,6.56919126511,3.00108141522,3.53325715159,3.62133427031,3.70758858572,3.76311144536,3.80850286516,66.2732425764,77.491499871,88.3175138864,95.9200004272,101.548121914,670.493852888,627.205428153,1035.01242905,0.0,0.0,1.50036001205,1.44658005238,1.41372001171,0.0,0.0,1.0,5.469,46.241,12.576,736474,2023178.80375,9.744951306811156,27.082651347546225,4.198418341583053
1812.0,6.89458708764,2.89925143067,3.46690572242,3.55815286682,3.63104141447,3.67781713745,3.71596142233,66.4298432094,78.2124566668,88.6717144601,95.9590856794,102.406415355,670.903285435,629.98785519,979.857714206,0.0,0.0,1.48825001717,1.42548000813,1.38733005524,0.0,0.0,1.0,5.436,46.24,12.595,736475,2023178.94599,8.387408236477842,25.703476276995158,4.252633233844292
1340.0,7.0410056591,2.52864570474,3.30929713714,3.41689855634,3.49411428665,3.54085714745,3.57890857275,60.3700854353,74.5146005389,86.0908856881,93.1802575003,100.096925899,631.462288993,603.10114209,905.308591229,0.0,0.0,1.45140004158,1.37151002884,1.33384001255,0.0,0.0,1.0,5.765,46.24,12.613,736476,2023178.80375,7.098743450532874,24.44002796808921,4.18189496752587
956.0,7.1164896965,2.25236429613,3.1037014366,3.22645142005,3.3094371521,3.35672142433,3.39356429153,50.3757140433,63.7214574916,74.801999721,82.0917717425,92.1517010854,543.799569266,534.905712751,834.598265246,0.0,0.0,1.38028001785,1.30715000629,1.27408003807,0.0,0.0,1.0,6.4,46.239,12.632,736477,2023178.94599,5.843146940756219,23.060586176902685,4.254683338018858
1152.0,6.78684954643,2.81866141317,3.46609713583,3.56317713272,3.65139284148,3.70416144051,3.74541998984,64.3068426217,75.5000281267,85.5576290771,92.4656571516,101.484873178,652.449428013,609.68200272,977.753979104,0.0,0.0,1.46826994419,1.41712999344,1.38735997677,0.0,0.0,1.0,7.262,46.239,12.65,736478,2023178.94599,4.699771172285883,21.79728213927597,4.579299895065379
1198.0,7.28098182678,3.08918141292,3.36902999404,3.42170571359,3.46519570293,3.48594286764,3.50783858531,60.0022430071,69.8445424072,78.5074568726,84.1951145124,93.1715919339,636.995143345,579.583569964,896.29412206,0.0,0.0,1.4165699482,1.36053001881,1.3269200325,0.0,0.0,1.0,8.281,46.238,12.668,736479,2023178.80375,3.7641982815074098,20.488025033281023,3.4729435914863838
943.0,8.28638391495,2.98718713986,3.1224414128,3.15832141825,3.17613429487,3.17393999569,3.17897144311,51.2637428746,60.3755852452,68.1391147304,72.6952567418,80.9980970038,575.698573521,524.322004255,783.024898408,0.0,0.0,1.3431199789,1.2784999609,1.24486994743,0.0,0.0,1.0,9.404,46.238,12.687,736480,2023178.94599,2.7524071786076063,19.154462494768907,2.5053399404051
713.0,9.59029417038,2.60483714109,2.97215570183,3.02646571021,3.03055999683,3.01364998847,3.0064557256,42.4716287702,51.8838425066,59.2636709787,63.3463717425,70.8120703399,504.217572893,476.51914495,728.62157101,0.0,0.0,1.35953998566,1.28506994247,1.2426199913,0.0,0.0,1.0,9.056,46.237,12.705,736481,2023178.94599,2.306048470900695,17.845434554556512,2.1611857771385736
732.0,10.548945713,2.28275856767,3.02587429114,3.11552144347,3.12092141598,3.09313001256,3.06999141557,35.3846858817,43.6666431396,49.9502145979,54.0684137626,61.3176687465,424.834568569,425.32500014,670.225652962,0.0,0.0,1.58649003506,1.47891998291,1.40200996399,0.0,0.0,1.0,8.907,46.236,12.724,736482,2023178.80375,1.6683902890359281,16.470112080744812,1.6231185907207415
282.0,10.9541466713,2.31511715695,3.16081712837,3.231671445,3.23340713583,3.21717714015,3.20053285055,34.4080572109,41.0509999032,46.6057860142,51.4421423357,57.8414534207,434.855425153,424.914852818,656.952796387,0.0,0.0,1.73143005371,1.61363005638,1.52181994915,0.0,0.0,1.0,8.982,46.236,12.742,736483,2023178.94599,0.5664256005973404,15.231698512160404,0.5760511826181738
717.0,10.9889023781,2.58807998631,3.2826885658,3.31994144388,3.33768855774,3.33414286558,3.32326284933,42.961800204,50.4773857718,58.957414345,66.057442409,70.7496888178,559.866289411,519.539428502,841.079571309,0.0,0.0,1.53600001335,1.4475799799,1.37980997562,0.0,0.0,1.0,8.711,46.235,12.761,736484,2023178.94599,0.31352077381248816,13.898318909359988,0.35683084921747876
645.0,10.8632925033,3.14933571968,3.44731285812,3.46776715234,3.48232570886,3.47363999248,3.45933570708,58.7169574009,67.3660998518,77.0688427577,84.32221427,89.3746485327,760.46685791,684.84456815,1031.46983692,0.0,0.0,1.40202999115,1.34069001675,1.29295003414,0.0,0.0,1.0,7.458,46.235,12.779,736485,2023178.80375,1.3224210573878736,12.720269547802909,1.1777359404626484
692.0,10.6189468384,3.29948715105,3.63951857968,3.67194000036,3.68942143912,3.66895000377,3.64435142147,71.4623433228,81.8489286726,93.0581146205,100.333371272,105.761082345,913.389003209,843.14514502,1179.6251841,0.0,0.0,1.41243994236,1.3510799408,1.30119001865,0.0,0.0,1.0,6.276,46.234,12.797,736486,2023178.94599,2.294835733464102,11.52151827335318,1.7716432303761416
926.0,9.93963651657,3.2748142929,3.84358427184,3.8989971587,3.93167714219,3.90191143326,3.86796570279,82.4092575352,95.5922290946,109.125000035,116.714572423,124.614550923,1020.38856724,951.853997907,1288.11673459,0.0,0.0,1.46975004673,1.4010900259,1.34472000599,0.0,0.0,1.0,5.217,46.233,12.816,736487,2023178.94599,3.4749340021675583,10.300560724082889,2.4727238372743363
1051.0,9.72608737946,3.30048429229,3.94879427754,4.00895999586,4.03232716173,3.98847145442,3.94585714785,89.7905142508,104.511571359,118.139999965,124.919572144,132.443222903,1084.3285784,1011.72914076,1337.76040727,0.0,0.0,1.5018299818,1.42579996586,1.36325001717,0.0,0.0,1.0,4.368,46.233,12.834,736488,2023178.80375,4.440985133006516,9.212856115960731,2.831412470592314
1090.0,10.5932004929,3.28234285287,3.9617100073,4.02571431189,4.02710572608,3.97531142525,3.92420572163,94.1216008371,111.464713449,125.598427543,132.797286011,141.369182994,1132.21428571,1066.09143345,1355.48877531,0.0,0.0,1.49529004097,1.40729999542,1.33870005608,0.0,0.0,1.0,3.872,46.232,12.853,736489,2023178.94599,3.885095687812463,7.95675394359743,2.2478072254681205
594.0,11.0054481507,2.32908857145,3.83588144184,4.00846001205,4.03996713135,4.00902857206,3.96535713259,86.4560852086,114.569143677,132.956857195,142.873999756,152.443510075,1107.79999651,1128.60572056,1412.62816416,0.0,0.0,1.46757996082,1.36082994938,1.29491996765,0.0,0.0,1.0,3.867,46.231,12.871,736490,2023178.94599,3.8261240099484772,6.737503525539903,2.0642637859355886
